OBJECTID	MSW05binom	POINT_X	POINT_Y	binomial_tree	Class	Family	Genus	Species
240	Artibeus fraterculus	-78.527484	-6.942423	Artibeus_fraterculus	Chiroptera	Phyllostomidae	Artibeus	fraterculus
241	Artibeus glaucus	-56.640489	-5.212997	Artibeus_glaucus	Chiroptera	Phyllostomidae	Artibeus	glaucus
242	Artibeus gnomus	-57.443546	-7.996161	Artibeus_gnomus	Chiroptera	Phyllostomidae	Artibeus	gnomus
243	Artibeus hirsutus	-104.254531	20.58075	Artibeus_hirsutus	Chiroptera	Phyllostomidae	Artibeus	hirsutus
244	Artibeus incomitatus	-81.554996	9.098623	Artibeus_incomitatus	Chiroptera	Phyllostomidae	Artibeus	incomitatus
245	Artibeus inopinatus	-87.757901	13.661772	Artibeus_inopinatus	Chiroptera	Phyllostomidae	Artibeus	inopinatus
246	Artibeus jamaicensis	-71.792762	-2.50243	Artibeus_jamaicensis	Chiroptera	Phyllostomidae	Artibeus	jamaicensis
247	Artibeus lituratus	-66.567529	-3.266092	Artibeus_lituratus	Chiroptera	Phyllostomidae	Artibeus	lituratus
248	Artibeus obscurus	-56.48243	-7.038483	Artibeus_obscurus	Chiroptera	Phyllostomidae	Artibeus	obscurus
249	Artibeus toltecus	-88.409651	14.301284	Artibeus_toltecus	Chiroptera	Phyllostomidae	Artibeus	toltecus
250	Artibeus watsoni	-86.374662	13.323787	Artibeus_watsoni	Chiroptera	Phyllostomidae	Artibeus	watsoni
251	Arvicanthis abyssinicus	38.285029	10.821466	Arvicanthis_abyssinicus	Rodentia	Muridae	Arvicanthis	abyssinicus
252	Arvicanthis blicki	39.262275	6.962873	Arvicanthis_blicki	Rodentia	Muridae	Arvicanthis	blicki
253	Arvicanthis nairobae	37.307784	-2.710329	Arvicanthis_nairobae	Rodentia	Muridae	Arvicanthis	nairobae
254	Arvicanthis neumanni	41.298638	5.984244	Arvicanthis_neumanni	Rodentia	Muridae	Arvicanthis	neumanni
255	Arvicanthis niloticus	12.486053	11.314694	Arvicanthis_niloticus	Rodentia	Muridae	Arvicanthis	niloticus
256	Arvicola amphibius	69.201769	57.344101	Arvicola_amphibius	Rodentia	Cricetidae	Arvicola	amphibius
257	Arvicola sapidus	-1.450495	40.565646	Arvicola_sapidus	Rodentia	Cricetidae	Arvicola	sapidus
258	Asellia patrizii	40.980615	12.241234	Asellia_patrizii	Chiroptera	Hipposideridae	Asellia	patrizii
259	Asellia tridens	25.658625	22.064464	Asellia_tridens	Chiroptera	Hipposideridae	Asellia	tridens
260	Aselliscus stoliczkanus	105.363851	23.900369	Aselliscus_stoliczkanus	Chiroptera	Hipposideridae	Aselliscus	stoliczkanus
261	Aselliscus tricuspidatus	143.545789	-5.508083	Aselliscus_tricuspidatus	Chiroptera	Hipposideridae	Aselliscus	tricuspidatus
262	Atelerix albiventris	16.938898	10.288496	Atelerix_albiventris	Erinaceomorpha	Erinaceidae	Atelerix	albiventris
263	Atelerix algirus	2.652108	34.817236	Atelerix_algirus	Erinaceomorpha	Erinaceidae	Atelerix	algirus
264	Atelerix frontalis	25.55516	-25.740591	Atelerix_frontalis	Erinaceomorpha	Erinaceidae	Atelerix	frontalis
265	Atelerix sclateri	48.426595	9.107468	Atelerix_sclateri	Erinaceomorpha	Erinaceidae	Atelerix	sclateri
266	Ateles belzebuth	-69.337168	-0.117195	Ateles_belzebuth	Primates	Atelidae	Ateles	belzebuth
267	Ateles chamek	-69.733318	-7.337703	Ateles_chamek	Primates	Atelidae	Ateles	chamek
268	Ateles fusciceps	-76.526747	5.802312	Ateles_fusciceps	Primates	Atelidae	Ateles	fusciceps
269	Ateles geoffroyi	-91.00561	17.426839	Ateles_geoffroyi	Primates	Atelidae	Ateles	geoffroyi
270	Ateles hybridus	-70.820979	8.680013	Ateles_hybridus	Primates	Atelidae	Ateles	hybridus
271	Ateles marginatus	-56.018166	-4.830147	Ateles_marginatus	Primates	Atelidae	Ateles	marginatus
272	Ateles paniscus	-56.147466	1.827235	Ateles_paniscus	Primates	Atelidae	Ateles	paniscus
273	Atelocynus microtis	-61.080233	-7.139316	Atelocynus_microtis	Carnivora	Canidae	Atelocynus	microtis
274	Atherurus africanus	19.339394	-2.460496	Atherurus_africanus	Rodentia	Hystricidae	Atherurus	africanus
275	Atherurus macrourus	100.905357	5.322491	Atherurus_macrourus	Rodentia	Hystricidae	Atherurus	macrourus
276	Atilax paludinosus	12.529812	-16.343229	Atilax_paludinosus	Carnivora	Herpestidae	Atilax	paludinosus
277	Atlantoxerus getulus	-6.647293	32.556064	Atlantoxerus_getulus	Rodentia	Sciuridae	Atlantoxerus	getulus
278	Auliscomys boliviensis	-68.496452	-17.081876	Auliscomys_boliviensis	Rodentia	Cricetidae	Auliscomys	boliviensis
279	Auliscomys pictus	-71.814121	-14.156266	Auliscomys_pictus	Rodentia	Cricetidae	Auliscomys	pictus
280	Auliscomys sublimis	-68.785072	-18.265695	Auliscomys_sublimis	Rodentia	Cricetidae	Auliscomys	sublimis
281	Avahi laniger	48.514498	-18.968962	Avahi_laniger	Primates	Indriidae	Avahi	laniger
282	Avahi occidentalis	47.148981	-16.218772	Avahi_occidentalis	Primates	Indriidae	Avahi	occidentalis
283	Avahi unicolor	48.304273	-14.070753	Avahi_unicolor	Primates	Indriidae	Avahi	unicolor
284	Axis axis	81.46873	22.299798	Axis_axis	Artiodactyla	Cervidae	Axis	axis
285	Axis calamianensis	120.093803	12.071571	Axis_calamianensis	Artiodactyla	Cervidae	Axis	calamianensis
286	Axis kuhlii	112.647163	-5.792489	Axis_kuhlii	Artiodactyla	Cervidae	Axis	kuhlii
287	Axis porcinus	87.705441	26.737621	Axis_porcinus	Artiodactyla	Cervidae	Axis	porcinus
288	Babyrousa babyrussa	126.631614	-3.439572	Babyrousa_babyrussa	Artiodactyla	Suidae	Babyrousa	babyrussa
289	Babyrousa celebensis	121.126977	-2.220992	Babyrousa_celebensis	Artiodactyla	Suidae	Babyrousa	celebensis
290	Babyrousa togeanensis	121.778308	-0.470845	Babyrousa_togeanensis	Artiodactyla	Suidae	Babyrousa	togeanensis
291	Baiomys musculus	-95.859511	16.583154	Baiomys_musculus	Rodentia	Cricetidae	Baiomys	musculus
292	Baiomys taylori	-102.476053	20.486902	Baiomys_taylori	Rodentia	Cricetidae	Baiomys	taylori
293	Balantiopteryx infusca	-79.637821	-0.755291	Balantiopteryx_infusca	Chiroptera	Emballonuridae	Balantiopteryx	infusca
294	Balantiopteryx io	-92.305146	16.699752	Balantiopteryx_io	Chiroptera	Emballonuridae	Balantiopteryx	io
295	Balantiopteryx plicata	-96.957984	18.115605	Balantiopteryx_plicata	Chiroptera	Emballonuridae	Balantiopteryx	plicata
296	Balionycteris maculata	100.637077	0.254335	Balionycteris_maculata	Chiroptera	Pteropodidae	Balionycteris	maculata
297	Bandicota bengalensis	82.047902	23.18666	Bandicota_bengalensis	Rodentia	Muridae	Bandicota	bengalensis
298	Bandicota indica	91.083199	25.175484	Bandicota_indica	Rodentia	Muridae	Bandicota	indica
299	Bandicota savilei	102.543977	14.351572	Bandicota_savilei	Rodentia	Muridae	Bandicota	savilei
300	Barbastella barbastellus	13.947477	41.741706	Barbastella_barbastellus	Chiroptera	Vespertilionidae	Barbastella	barbastellus
301	Barbastella leucomelas	87.29244	26.912916	Barbastella_leucomelas	Chiroptera	Vespertilionidae	Barbastella	leucomelas
302	Bassaricyon alleni	-71.692938	-11.054578	Bassaricyon_alleni	Carnivora	Procyonidae	Bassaricyon	alleni
303	Bassaricyon beddardi	-64.014009	2.979933	Bassaricyon_beddardi	Carnivora	Procyonidae	Bassaricyon	beddardi
304	Bassaricyon gabbii	-77.782861	-1.108861	Bassaricyon_gabbii	Carnivora	Procyonidae	Bassaricyon	gabbii
305	Bassaricyon lasius	-83.830419	10.052856	Bassaricyon_lasius	Carnivora	Procyonidae	Bassaricyon	lasius
306	Bassaricyon pauli	-82.874333	8.868033	Bassaricyon_pauli	Carnivora	Procyonidae	Bassaricyon	pauli
307	Bassariscus astutus	-107.945825	24.671243	Bassariscus_astutus	Carnivora	Procyonidae	Bassariscus	astutus
308	Bassariscus sumichrasti	-91.503009	16.466081	Bassariscus_sumichrasti	Carnivora	Procyonidae	Bassariscus	sumichrasti
309	Bathyergus janetta	17.502186	-29.287915	Bathyergus_janetta	Rodentia	Bathyergidae	Bathyergus	janetta
310	Bathyergus suillus	20.54154	-34.137423	Bathyergus_suillus	Rodentia	Bathyergidae	Bathyergus	suillus
311	Batomys dentatus	120.844614	16.591475	Batomys_dentatus	Rodentia	Muridae	Batomys	dentatus
312	Batomys granti	120.877175	16.84354	Batomys_granti	Rodentia	Muridae	Batomys	granti
313	Batomys salomonseni	124.247833	6.756726	Batomys_salomonseni	Rodentia	Muridae	Batomys	salomonseni
314	Bdeogale crassicauda	33.328892	-14.588698	Bdeogale_crassicauda	Carnivora	Herpestidae	Bdeogale	crassicauda
315	Bdeogale jacksoni	34.683227	0.639709	Bdeogale_jacksoni	Carnivora	Herpestidae	Bdeogale	jacksoni
316	Bdeogale nigripes	19.617638	-0.00337	Bdeogale_nigripes	Carnivora	Herpestidae	Bdeogale	nigripes
317	Beamys hindei	38.711622	-5.778986	Beamys_hindei	Rodentia	Nesomyidae	Beamys	hindei
318	Beamys major	34.031756	-13.303606	Beamys_major	Rodentia	Nesomyidae	Beamys	major
319	Beatragus hunteri	41.230369	-0.175216	Beatragus_hunteri	Artiodactyla	Bovidae	Beatragus	hunteri
320	Belomys pearsonii	95.851856	25.669199	Belomys_pearsonii	Rodentia	Sciuridae	Belomys	pearsonii
321	Berylmys berdmorei	101.045272	13.064508	Berylmys_berdmorei	Rodentia	Muridae	Berylmys	berdmorei
322	Berylmys bowersi	105.014971	22.938254	Berylmys_bowersi	Rodentia	Muridae	Berylmys	bowersi
323	Berylmys mackenziei	95.363719	25.524313	Berylmys_mackenziei	Rodentia	Muridae	Berylmys	mackenziei
324	Berylmys manipulus	95.601103	25.718989	Berylmys_manipulus	Rodentia	Muridae	Berylmys	manipulus
325	Bettongia gaimardi	147.285391	-42.920678	Bettongia_gaimardi	Diprotodontia	Potoroidae	Bettongia	gaimardi
326	Bettongia lesueur	115.393894	-20.809214	Bettongia_lesueur	Diprotodontia	Potoroidae	Bettongia	lesueur
327	Bettongia penicillata	116.526971	-33.600532	Bettongia_penicillata	Diprotodontia	Potoroidae	Bettongia	penicillata
328	Bettongia tropica	144.002693	-16.413742	Bettongia_tropica	Diprotodontia	Potoroidae	Bettongia	tropica
329	Bibimys chacoensis	-58.967592	-27.372354	Bibimys_chacoensis	Rodentia	Cricetidae	Bibimys	chacoensis
330	Bibimys labiosus	-43.796573	-19.8616	Bibimys_labiosus	Rodentia	Cricetidae	Bibimys	labiosus
331	Bibimys torresi	-56.567502	-28.172844	Bibimys_torresi	Rodentia	Cricetidae	Bibimys	torresi
332	Bison bison	-110.560878	44.333706	Bison_bison	Artiodactyla	Bovidae	Bison	bison
333	Biswamoyopterus biswasi	96.465755	27.477387	Biswamoyopterus_biswasi	Rodentia	Sciuridae	Biswamoyopterus	biswasi
334	Blanfordimys afghanus	62.687597	35.038038	Blanfordimys_afghanus	Rodentia	Cricetidae	Blanfordimys	afghanus
335	Blanfordimys bucharensis	68.771995	38.772428	Blanfordimys_bucharensis	Rodentia	Cricetidae	Blanfordimys	bucharensis
336	Blarina brevicauda	-85.41071	39.956043	Blarina_brevicauda	Soricomorpha	Soricidae	Blarina	brevicauda
337	Blarina carolinensis	-86.044681	31.703473	Blarina_carolinensis	Soricomorpha	Soricidae	Blarina	carolinensis
338	Blarina hylophaga	-94.035746	36.432338	Blarina_hylophaga	Soricomorpha	Soricidae	Blarina	hylophaga
339	Blarinella wardi	99.631573	25.160674	Blarinella_wardi	Soricomorpha	Soricidae	Blarinella	wardi
340	Blarinomys breviceps	-41.892608	-20.857177	Blarinomys_breviceps	Rodentia	Cricetidae	Blarinomys	breviceps
341	Blastocerus dichotomus	-60.341565	-30.774737	Blastocerus_dichotomus	Artiodactyla	Cervidae	Blastocerus	dichotomus
342	Bos frontalis	100.043582	7.525418	Bos_frontalis	Artiodactyla	Bovidae	Bos	frontalis
343	Bos grunniens	87.575614	34.166231	Bos_grunniens	Artiodactyla	Bovidae	Bos	grunniens
344	Bos javanicus	101.802464	16.999737	Bos_javanicus	Artiodactyla	Bovidae	Bos	javanicus
345	Bos sauveli	105.420178	14.083573	Bos_sauveli	Artiodactyla	Bovidae	Bos	sauveli
346	Bos taurus	108.04127	13.328536	Bos_taurus	Artiodactyla	Bovidae	Bos	taurus
347	Boselaphus tragocamelus	78.007537	22.1095	Boselaphus_tragocamelus	Artiodactyla	Bovidae	Boselaphus	tragocamelus
348	Brachiones przewalskii	90.007944	39.880853	Brachiones_przewalskii	Rodentia	Muridae	Brachiones	przewalskii
349	Brachylagus idahoensis	-116.104958	40.918474	Brachylagus_idahoensis	Lagomorpha	Leporidae	Brachylagus	idahoensis
350	Brachyphylla cavernarum	-66.42889	18.228412	Brachyphylla_cavernarum	Chiroptera	Phyllostomidae	Brachyphylla	cavernarum
351	Brachyphylla nana	-79.544601	22.100303	Brachyphylla_nana	Chiroptera	Phyllostomidae	Brachyphylla	nana
352	Brachytarsomys albicauda	48.617614	-18.468089	Brachytarsomys_albicauda	Rodentia	Nesomyidae	Brachytarsomys	albicauda
353	Brachyteles arachnoides	-48.659185	-22.664808	Brachyteles_arachnoides	Primates	Atelidae	Brachyteles	arachnoides
354	Brachyteles hypoxanthus	-44.305387	-20.510057	Brachyteles_hypoxanthus	Primates	Atelidae	Brachyteles	hypoxanthus
355	Brachyuromys betsileoensis	47.88779	-19.438116	Brachyuromys_betsileoensis	Rodentia	Nesomyidae	Brachyuromys	betsileoensis
356	Brachyuromys ramirohitra	47.416709	-21.248688	Brachyuromys_ramirohitra	Rodentia	Nesomyidae	Brachyuromys	ramirohitra
357	Bradypus pygmaeus	-81.554996	9.098623	Bradypus_pygmaeus	Pilosa	Bradypodidae	Bradypus	pygmaeus
358	Bradypus torquatus	-40.982087	-21.946263	Bradypus_torquatus	Pilosa	Bradypodidae	Bradypus	torquatus
359	Bradypus tridactylus	-59.890021	2.82033	Bradypus_tridactylus	Pilosa	Bradypodidae	Bradypus	tridactylus
360	Bradypus variegatus	-60.18949	-8.802633	Bradypus_variegatus	Pilosa	Bradypodidae	Bradypus	variegatus
361	Brucepattersonius iheringi	-51.14591	-31.273118	Brucepattersonius_iheringi	Rodentia	Cricetidae	Brucepattersonius	iheringi
362	Bubalus bubalis	92.343817	25.026486	Bubalus_bubalis	Artiodactyla	Bovidae	Bubalus	bubalis
363	Bubalus depressicornis	120.846516	-2.021796	Bubalus_depressicornis	Artiodactyla	Bovidae	Bubalus	depressicornis
364	Bubalus mindorensis	120.927909	12.532541	Bubalus_mindorensis	Artiodactyla	Bovidae	Bubalus	mindorensis
365	Bubalus quarlesi	120.792257	-2.030678	Bubalus_quarlesi	Artiodactyla	Bovidae	Bubalus	quarlesi
366	Budorcas taxicolor	93.701042	28.758945	Budorcas_taxicolor	Artiodactyla	Bovidae	Budorcas	taxicolor
367	Bullimus bagobus	124.247833	6.756726	Bullimus_bagobus	Rodentia	Muridae	Bullimus	bagobus
368	Bullimus luzonicus	121.43114	17.624767	Bullimus_luzonicus	Rodentia	Muridae	Bullimus	luzonicus
369	Bunolagus monticularis	21.188908	-31.587795	Bunolagus_monticularis	Lagomorpha	Leporidae	Bunolagus	monticularis
370	Bunomys andrewsi	120.827968	-1.995772	Bunomys_andrewsi	Rodentia	Muridae	Bunomys	andrewsi
371	Bunomys chrysocomus	121.998725	-3.754998	Bunomys_chrysocomus	Rodentia	Muridae	Bunomys	chrysocomus
372	Bunomys coelestis	119.914515	-5.333124	Bunomys_coelestis	Rodentia	Muridae	Bunomys	coelestis
373	Bunomys fratrorum	122.473779	0.85425	Bunomys_fratrorum	Rodentia	Muridae	Bunomys	fratrorum
374	Bunomys penitus	120.73035	-2.02026	Bunomys_penitus	Rodentia	Muridae	Bunomys	penitus
375	Bunomys prolatus	121.375854	-1.625286	Bunomys_prolatus	Rodentia	Muridae	Bunomys	prolatus
376	Bunopithecus hoolock	96.032045	25.782564	Bunopithecus_hoolock	Primates	Hylobatidae	Bunopithecus	hoolock
377	Burramys parvus	148.469424	-35.78888	Burramys_parvus	Diprotodontia	Burramyidae	Burramys	parvus
378	Cabassous centralis	-81.292218	8.210309	Cabassous_centralis	Cingulata	Dasypodidae	Cabassous	centralis
379	Cabassous chacoensis	-58.84063	-19.518981	Cabassous_chacoensis	Cingulata	Dasypodidae	Cabassous	chacoensis
380	Cabassous tatouay	-48.375019	-25.574467	Cabassous_tatouay	Cingulata	Dasypodidae	Cabassous	tatouay
381	Cabassous unicinctus	-56.442111	-7.062791	Cabassous_unicinctus	Cingulata	Dasypodidae	Cabassous	unicinctus
382	Cacajao calvus	-73.084604	-4.810146	Cacajao_calvus	Primates	Pitheciidae	Cacajao	calvus
383	Cacajao melanocephalus	-66.847962	0.182236	Cacajao_melanocephalus	Primates	Pitheciidae	Cacajao	melanocephalus
384	Caenolestes caniventer	-78.67322	-4.54995	Caenolestes_caniventer	Paucituberculata	Caenolestidae	Caenolestes	caniventer
385	Caenolestes condorensis	-78.50275	-3.637688	Caenolestes_condorensis	Paucituberculata	Caenolestidae	Caenolestes	condorensis
386	Caenolestes convelatus	-78.168697	0.634954	Caenolestes_convelatus	Paucituberculata	Caenolestidae	Caenolestes	convelatus
387	Caenolestes fuliginosus	-73.813427	4.783527	Caenolestes_fuliginosus	Paucituberculata	Caenolestidae	Caenolestes	fuliginosus
388	Calcochloris leucorhinus	14.684527	3.713556	Calcochloris_leucorhinus	Afrosoricida	Chrysochloridae	Calcochloris	leucorhinus
389	Calcochloris obtusirostris	33.436842	-22.50088	Calcochloris_obtusirostris	Afrosoricida	Chrysochloridae	Calcochloris	obtusirostris
390	Calcochloris tytonis	45.52395	2.774101	Calcochloris_tytonis	Afrosoricida	Chrysochloridae	Calcochloris	tytonis
391	Callicebus baptista	-57.701628	-3.021812	Callicebus_baptista	Primates	Pitheciidae	Callicebus	baptista
392	Callicebus barbarabrownae	-40.026708	-10.888227	Callicebus_barbarabrownae	Primates	Pitheciidae	Callicebus	barbarabrownae
393	Callicebus brunneus	-63.272782	-10.374215	Callicebus_brunneus	Primates	Pitheciidae	Callicebus	brunneus
394	Callicebus cinerascens	-59.399239	-8.925272	Callicebus_cinerascens	Primates	Pitheciidae	Callicebus	cinerascens
395	Callicebus coimbrai	-37.164166	-11.193571	Callicebus_coimbrai	Primates	Pitheciidae	Callicebus	coimbrai
396	Callicebus cupreus	-68.258051	-6.12204	Callicebus_cupreus	Primates	Pitheciidae	Callicebus	cupreus
397	Callicebus donacophilus	-64.970794	-13.500298	Callicebus_donacophilus	Primates	Pitheciidae	Callicebus	donacophilus
398	Callicebus hoffmannsi	-57.04196	-4.165559	Callicebus_hoffmannsi	Primates	Pitheciidae	Callicebus	hoffmannsi
399	Callicebus medemi	-75.567296	0.141185	Callicebus_medemi	Primates	Pitheciidae	Callicebus	medemi
400	Callicebus melanochir	-39.598084	-15.578636	Callicebus_melanochir	Primates	Pitheciidae	Callicebus	melanochir
401	Callicebus modestus	-66.664309	-14.952043	Callicebus_modestus	Primates	Pitheciidae	Callicebus	modestus
402	Callicebus moloch	-53.24435	-6.648567	Callicebus_moloch	Primates	Pitheciidae	Callicebus	moloch
403	Callicebus nigrifrons	-46.601736	-20.276727	Callicebus_nigrifrons	Primates	Pitheciidae	Callicebus	nigrifrons
404	Callicebus oenanthe	-77.315986	-5.567158	Callicebus_oenanthe	Primates	Pitheciidae	Callicebus	oenanthe
405	Callicebus olallae	-66.664309	-14.952043	Callicebus_olallae	Primates	Pitheciidae	Callicebus	olallae
406	Callicebus ornatus	-74.231005	3.315046	Callicebus_ornatus	Primates	Pitheciidae	Callicebus	ornatus
407	Callicebus pallescens	-59.390281	-20.076134	Callicebus_pallescens	Primates	Pitheciidae	Callicebus	pallescens
408	Callicebus personatus	-41.330607	-19.325918	Callicebus_personatus	Primates	Pitheciidae	Callicebus	personatus
409	Callimico goeldii	-72.103442	-9.554294	Callimico_goeldii	Primates	Cebidae	Callimico	goeldii
410	Callistomys pictus	-38.556667	-12.068578	Callistomys_pictus	Rodentia	Echimyidae	Callistomys	pictus
411	Callithrix acariensis	-63.347486	-9.802317	Callithrix_acariensis	Primates	Cebidae	Callithrix	acariensis
412	Callithrix argentata	-52.314521	-2.621343	Callithrix_argentata	Primates	Cebidae	Callithrix	argentata
413	Callithrix aurita	-45.024715	-23.463971	Callithrix_aurita	Primates	Cebidae	Callithrix	aurita
414	Callithrix chrysoleuca	-59.431925	-6.213128	Callithrix_chrysoleuca	Primates	Cebidae	Callithrix	chrysoleuca
415	Callithrix emiliae	-54.700496	-9.534897	Callithrix_emiliae	Primates	Cebidae	Callithrix	emiliae
416	Callithrix flaviceps	-41.965557	-20.957093	Callithrix_flaviceps	Primates	Cebidae	Callithrix	flaviceps
417	Callithrix geoffroyi	-41.380275	-18.800123	Callithrix_geoffroyi	Primates	Cebidae	Callithrix	geoffroyi
418	Callithrix humeralifera	-57.956787	-3.749524	Callithrix_humeralifera	Primates	Cebidae	Callithrix	humeralifera
419	Callithrix humilis	-60.815217	-6.586974	Callithrix_humilis	Primates	Cebidae	Callithrix	humilis
420	Callithrix intermedia	-60.051511	-9.884784	Callithrix_intermedia	Primates	Cebidae	Callithrix	intermedia
421	Callithrix jacchus	-40.286381	-5.905385	Callithrix_jacchus	Primates	Cebidae	Callithrix	jacchus
422	Callithrix kuhlii	-39.592149	-15.628421	Callithrix_kuhlii	Primates	Cebidae	Callithrix	kuhlii
423	Callithrix leucippe	-55.737078	-4.827795	Callithrix_leucippe	Primates	Cebidae	Callithrix	leucippe
424	Callithrix manicorensis	-60.856311	-6.63954	Callithrix_manicorensis	Primates	Cebidae	Callithrix	manicorensis
425	Callithrix marcai	-60.160483	-9.939315	Callithrix_marcai	Primates	Cebidae	Callithrix	marcai
426	Callithrix mauesi	-56.811288	-3.226556	Callithrix_mauesi	Primates	Cebidae	Callithrix	mauesi
427	Callithrix melanura	-59.12103	-16.895608	Callithrix_melanura	Primates	Cebidae	Callithrix	melanura
428	Callithrix nigriceps	-62.092657	-7.636342	Callithrix_nigriceps	Primates	Cebidae	Callithrix	nigriceps
429	Callithrix penicillata	-46.242611	-16.233642	Callithrix_penicillata	Primates	Cebidae	Callithrix	penicillata
430	Callithrix pygmaea	-69.946001	-7.027744	Callithrix_pygmaea	Primates	Cebidae	Callithrix	pygmaea
431	Callithrix saterei	-58.843011	-5.088635	Callithrix_saterei	Primates	Cebidae	Callithrix	saterei
432	Callosciurus adamsi	114.325208	3.484517	Callosciurus_adamsi	Rodentia	Sciuridae	Callosciurus	adamsi
433	Callosciurus albescens	100.637077	0.254335	Callosciurus_albescens	Rodentia	Sciuridae	Callosciurus	albescens
434	Callosciurus baluensis	115.820079	4.754065	Callosciurus_baluensis	Rodentia	Sciuridae	Callosciurus	baluensis
435	Callosciurus caniceps	100.368919	5.090455	Callosciurus_caniceps	Rodentia	Sciuridae	Callosciurus	caniceps
436	Callosciurus erythraeus	105.374854	10.616971	Callosciurus_erythraeus	Rodentia	Sciuridae	Callosciurus	erythraeus
